domain,ip_present,at_present,url_length,url_depth,redirection,https_domain,short_url,prefix/suffix,dns_record,web_traffic,domain_age,domain_end,dot_count,specialchar_count,subdom_count,label
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,1,3,0,0,0,0,0,0,1,1,1,2,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,3,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,0,2,0,0
,0,0,0,5,0,0,0,0,0,1,1,1,1,4,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0
,0,0,0,4,0,0,0,0,0,1,1,1,1,4,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,0,0
,0,0,0,4,0,0,0,0,0,1,1,1,1,3,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,3,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,2,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,2,0,0
,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0
,0,0,0,4,0,0,0,0,0,1,1,1,1,3,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,2,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,2,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,0,3,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,3,0,0
,0,0,0,4,0,0,0,0,0,1,1,1,1,4,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0
,0,0,1,5,0,0,0,0,0,0,1,1,1,5,0,0
,0,0,0,2,0,0,0,0,0,0,1,1,1,2,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,0,2,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0
,0,0,0,4,0,0,0,0,0,1,1,1,1,3,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,0,3,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,2,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,3,0,0
,0,0,1,5,0,0,0,0,0,1,1,1,0,4,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,3,0,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,5,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,0,3,0,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,2,0,0
,0,0,1,6,0,0,0,0,0,1,1,1,1,5,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,0,2,0,0
,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,0,4,0,0,1,0,0,1,1,1,0,3,0,0
,0,0,0,2,0,0,1,0,0,0,1,1,1,1,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,0,0
,0,0,1,5,0,0,0,0,0,1,1,1,0,4,0,0
,0,0,0,3,0,0,0,0,0,0,1,1,0,3,0,0
,0,0,0,4,0,0,1,0,0,0,1,1,1,3,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,2,0,0
,0,0,0,6,0,0,0,0,0,1,1,1,0,5,0,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,1,3,0,0,0,0,0,1,1,1,1,20,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,2,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,0,5,0,0
,0,0,0,2,0,0,1,0,0,0,1,1,0,2,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,2,0,0
,0,0,1,6,0,0,0,0,0,1,1,1,1,5,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,4,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,3,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0
,0,0,0,5,0,0,0,0,0,1,1,1,1,4,0,0
,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,3,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,2,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,0,3,0,0,0,0,0,0,1,1,0,3,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,3,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,2,0,0,1,0,0,1,1,1,0,2,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,3,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0
,0,0,0,7,0,0,0,0,0,1,1,1,0,6,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,1,7,0,0,0,0,0,1,1,1,1,6,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,3,1,0
,0,0,0,4,0,0,0,0,0,1,1,1,1,3,0,0
,0,0,1,5,0,0,0,0,0,0,1,1,1,5,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,3,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,3,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,1,7,0,0,0,0,0,1,1,1,1,6,1,0
,0,0,0,2,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,0,4,0,0,0,0,0,1,1,1,1,3,1,0
,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,3,1,0
,0,0,1,2,0,0,0,0,0,1,1,1,1,9,1,0
,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0
,0,0,0,4,0,0,0,0,0,0,1,1,0,4,0,0
,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0
,0,0,0,6,0,0,0,0,0,1,1,1,1,5,0,0
,0,0,0,3,0,0,1,0,0,1,1,1,0,3,1,0
,0,0,0,4,0,0,0,0,0,0,1,1,0,4,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0
,0,0,1,4,0,0,0,0,0,1,1,1,1,5,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,3,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,2,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,3,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,0,0
,0,0,1,5,0,0,0,0,0,1,1,1,0,5,0,0
,0,0,0,3,0,0,1,0,0,1,1,1,0,2,0,0
,0,0,0,4,0,0,0,0,0,0,1,1,0,4,0,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0
,0,0,0,5,0,0,0,0,0,1,1,1,1,4,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,2,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,3,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,1,4,0,0,0,0,0,0,1,1,1,3,0,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,0,0
,0,0,1,6,0,0,0,0,0,0,1,1,0,6,0,0
,0,0,0,2,0,0,0,0,0,0,1,1,1,2,1,0
,0,0,0,3,0,0,0,0,0,0,1,1,1,2,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,0
,0,0,0,2,0,0,0,0,0,0,1,1,0,2,1,0
,0,0,0,3,0,0,0,0,0,1,1,1,1,3,1,0
,0,0,0,2,0,0,0,0,0,1,1,1,0,2,0,0
,0,0,1,5,0,0,1,0,0,1,1,1,1,4,1,0
,0,0,0,4,0,0,0,0,0,0,1,1,1,3,0,0
,0,0,0,3,0,0,1,0,0,1,1,1,1,2,1,0
doclab-console-auth.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1,5,1,1
voipoid.com,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1
intermaticoline.com,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0,1
alpinemountaingear.com.np,0,0,1,4,0,0,0,0,0,1,1,1,1,8,1,1
386f9e87.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com,0,0,1,1,0,0,0,1,0,1,0,1,1,5,1,1
myparc.sharepoint.com,0,0,1,3,0,0,1,0,0,1,1,1,1,18,1,1
gruppo-isp-banking-secur.com,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1
bankloginonline.com,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
metamask.cloud,0,0,0,1,0,0,0,0,0,1,0,0,1,4,0,1
52.128.228.99,0,1,1,2,0,0,0,0,0,1,1,1,1,60,1,1
joinngrubwa.itsaol.com,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1
gudanggamismuslimah.com,0,0,1,3,0,0,0,0,0,1,0,0,1,6,0,1
orcapm.com,0,0,0,2,0,0,0,0,0,1,0,0,0,6,0,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,1,1,0,5,0,1
insideoutbuilding.com.au,0,0,1,9,0,0,0,0,0,1,1,1,1,14,1,1
anmeldung-dkb.com,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,1,1,0,4,0,1
equalchances.org,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,1
mysait-my.sharepoint.com,0,0,1,7,0,0,1,1,0,0,1,1,1,28,1,1
monthly-auth-billing-payment.com,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,1
panelweb-4cae2.web.app,0,1,1,2,0,0,0,1,0,1,0,0,1,6,1,1
sjhsk.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,4,1,1
payee-portal-halifax.com,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,1
lolsf.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1
cp.kinex11.info,0,0,1,6,0,0,0,0,0,1,0,0,0,9,1,1
o2billingfailure.com,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1
faktypolska7.b-cdn.net,0,0,0,0,0,0,0,1,0,1,0,1,0,3,1,1
fedner.net,0,0,1,3,0,0,0,0,0,1,0,1,0,15,0,1
my-devices-halifax.com,0,0,0,1,0,0,1,1,0,1,0,0,0,4,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,1,5,1,1
gim-par.com,0,0,0,2,0,0,0,1,1,1,1,1,0,5,0,1
myo2-billing-error83.com,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1
stolizaparketa.ru,0,0,1,7,0,0,0,0,0,1,0,0,0,12,0,1
hanaky.net,0,0,0,3,0,0,0,0,0,1,0,0,1,6,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,1,0,1,1,4,0,1
parceldelivery.support,0,0,1,2,0,0,0,0,0,1,1,1,1,5,0,1
perinasas.it,0,0,0,3,0,0,0,0,0,1,0,1,0,7,0,1
pinezaki.com,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
washpucks.com,0,0,0,2,0,0,0,0,0,1,1,1,0,5,0,1
alspect.com,0,0,1,8,0,0,1,0,0,1,0,0,1,11,0,1
guestpromise.com,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,1
ebay.dll.singin.de.pms-mingkee.com,0,0,1,2,0,0,0,1,0,1,1,1,1,6,1,1
jandabkp-semok9.zyns.com,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,1
rakutan.co.jp.jibnqijwbqwewqjwbpd.shop,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,1
phx.chromeproxy.net,0,0,1,2,0,0,0,0,0,1,0,1,0,5,1,1
gkjx168.com,0,0,1,1,0,0,0,0,0,1,0,1,1,12,0,1
bancaporinternetbank.tk,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
vkvzlomid.viptop.ru,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1
secure-authenticationcheck.com,0,0,1,2,0,0,0,1,0,1,0,1,0,5,0,1
partilink.com,0,1,1,1,0,0,0,0,0,1,1,1,0,5,0,1
mail.bokep-viral-jordi-alaba.duckdns.org,0,0,1,1,0,0,0,1,0,1,1,1,1,4,1,1
form.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,6,1,1
handmadebyamber.ca,0,0,1,3,0,0,0,0,0,1,0,0,0,6,0,1
savana-restaurant.com,0,0,1,5,0,0,1,1,0,1,0,1,0,8,0,1
kcfdc.org,0,1,1,3,0,0,0,0,0,1,0,1,1,8,0,1
test.webclient4.de,0,0,0,0,0,0,0,0,0,1,1,1,0,4,1,1
betcupgiris2.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,4,1,1
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,1,0,1,0,10,0,1
greatmusica.com,0,0,0,2,0,0,0,0,0,1,1,1,0,5,0,1
atagucsea.com,0,0,1,5,0,0,0,0,0,0,0,0,0,9,0,1
amazon5.ml,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1
s.id,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,1
MQ4sgyu3Hk.fdcpxtizw.MQ4sgyu3Hk.xr.paramonutmetalsystems.com,0,0,1,1,0,0,0,0,0,1,0,0,1,5,1,1
firstgraderecruitment-my.sharepoint.com:443,0,0,1,5,0,0,1,1,0,1,1,1,0,21,1,1
slz.ir,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,1
taikhoanfb.com,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
authenticationsecurerequest.com,0,0,0,1,0,0,1,0,0,1,0,1,0,5,0,1
gawvs.in,0,0,1,3,0,0,0,0,0,1,0,1,0,15,0,1
forms.gle,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,14,1,1
cedarcp.cl,0,0,0,3,0,0,0,0,0,1,0,0,0,6,0,1
todayif.com,0,0,0,2,0,0,0,0,0,1,1,1,1,5,0,1
olx.pl-savepay.icu,0,0,0,2,0,0,0,1,0,1,1,1,0,5,1,1
littlefoots.ru,0,0,1,1,0,0,0,0,1,1,1,1,0,5,0,1
djrieufjkref.com,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,1
unrecognisedpayeerequest.com,0,0,0,2,0,0,1,0,0,1,0,0,0,5,0,1
podtfoslvbmbphone.web.app,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1
irequest-beneficiary-removal.com,0,0,1,2,0,0,0,1,0,1,0,0,1,5,0,1
suspfacebookcom-80108980.nightaway.ca,0,0,1,1,0,0,0,1,0,0,0,0,1,6,1,1
contractcomplianceservices.com,0,0,1,2,0,0,0,0,0,1,0,1,0,5,0,1
i-cuadrado.com,0,0,0,1,0,0,0,1,0,1,0,1,0,5,0,1
blackknightpersonaldefense.com,0,0,1,6,0,0,0,0,0,1,0,1,0,9,0,1
detailzofnaples.com,0,0,1,5,0,0,0,0,0,1,1,1,0,8,0,1
rakutan.co.jp.jibnqijwbqwewqjwbpd.net,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,1
0s.ozvs4y3pnu.nblz.ru,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1
esaturdaymarches.com,0,0,0,2,0,0,0,0,1,1,1,1,0,6,0,1
harrisonk12msus-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,21,1,1
confirm-mynew-devices.com,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1
eliotecae-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,22,1,1
soo.gd,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,1
three-authverification.com,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,1
saisoncard.account-cookies-0023218.com,0,0,0,0,0,0,0,1,0,1,0,1,0,4,1,1
littlefoots.ru,0,0,1,1,0,0,0,0,1,1,1,1,0,5,0,1
new-via-auth.com,0,0,0,1,0,0,0,1,0,1,0,1,0,4,0,1
greatmusica.com,0,0,0,2,0,0,0,0,0,1,1,1,0,5,0,1
easternts.com,0,0,0,1,0,0,0,0,0,0,1,1,1,4,0,1
indianflavours.de,0,0,1,5,0,0,0,0,0,1,1,1,1,8,0,1
escuadrondelpanico.es,0,0,1,3,0,0,0,0,0,1,1,1,0,6,0,1
lloydsbank.deregister-payee-cancellation.com,0,0,1,1,0,0,0,1,0,1,0,0,1,4,1,1
andinorealestate.com,0,0,0,3,0,0,0,0,0,1,0,0,0,7,0,1
myhashtoken.top,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1
payee-security-error.com,0,0,0,1,0,0,0,1,0,1,0,1,0,4,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,12,1,1
express-package-dhl.u1306812.cp.regruhosting.ru,0,0,1,3,0,0,0,1,0,1,0,1,1,7,1,1
denypayeeapplication.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1
kbmovers.co.za,0,0,0,2,0,0,0,0,0,1,1,1,0,5,1,1
charperimagedesign.com,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,1
the-ly.com,0,0,0,3,0,0,0,1,0,1,0,0,0,7,0,1
keeplive.amazon.up-date-account.co,0,0,0,0,0,0,1,1,0,1,1,1,1,4,1,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,1,1,0,4,0,1
unauthorisedpayee.live,0,0,0,2,0,0,0,0,0,1,1,1,0,5,0,1
clck.ru,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0,1
rb.gy,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,1
tpsfu.org.tw,0,0,0,3,0,0,0,0,0,1,0,0,1,7,1,1
youweb-bancobpm-it-verifica-dati.riepilogodati.info,0,0,1,0,0,0,0,1,0,1,1,1,1,4,1,1
fbrent.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1
amozan.szaisz.cn,0,0,0,1,0,0,0,0,0,1,0,1,1,4,1,1
antiguatabernaqueirolo.com,0,0,0,2,0,0,0,0,0,1,1,1,0,5,0,1
ideonpackaging-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,25,1,1
s.id,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,1
pawansecurity.com,0,0,1,6,0,0,0,0,0,1,0,1,0,9,0,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,1,1,1,17,0,1
bitly.com,0,0,0,1,0,0,1,0,0,1,1,1,0,4,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,14,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,0,1,1,1,6,1,1
app.box.com,0,0,1,2,0,0,1,0,0,1,1,1,0,5,1,1
secure-delete-payee.com,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1
acentralpconsultas.link,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1
rebelutions-199031684652645885336.tk,0,0,1,1,0,0,0,1,0,1,1,1,0,6,0,1
ancorkaz.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1
owambewww.com,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1
htlps-wwv.bancodebogota.com.co.aceitesymas.com.mx,0,0,1,2,0,0,0,1,0,1,1,1,1,5,1,1
iipvit.by,0,0,1,3,0,0,0,0,0,1,0,0,0,7,0,1
abtekdoor.com,0,0,0,2,0,0,0,0,0,1,1,1,0,5,0,1
giffgaff-sim-support.com,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,1
authorisenewlyadded-payee.com,0,0,0,1,0,0,0,1,0,1,0,1,0,4,0,1
westexstones.com,0,0,0,1,0,0,0,0,0,1,1,1,0,5,0,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,22,1,1
bonomequedoencasa.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,5,1,1
apoga.net,0,0,1,18,0,0,0,0,0,1,0,1,0,23,0,1
site9551459.92.webydo.com,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1
hannetjiefaurie1.creatorlink.net,0,0,0,0,0,0,0,0,0,1,1,1,0,4,1,1
01fa0f0312ba49c7990481bc849af329.svc.dynamics.com,0,1,1,3,0,0,0,0,0,1,1,1,1,9,1,1
soo.gd,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,1
arcycrema.mx,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,1
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,1,0,1,1,15,0,1
confirmation-page.cc,0,0,0,1,0,0,0,1,0,1,0,1,0,4,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1
help-remove-payee-lloyds.com,0,0,0,1,0,0,0,1,0,1,0,1,1,4,0,1
148.66.24.187,0,1,1,2,0,0,0,0,0,1,1,1,1,60,1,1
amazon.co.jp.solucionservnrsmintony002.ml,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1
turboflightpros.com,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,9,1,1
nocontent-qqhrshfg.velocityhub.com,0,0,1,1,0,0,0,1,0,0,0,1,1,6,1,1
cpanel10wh.bkk1.cloud.z.com,0,0,1,4,0,0,0,0,0,1,1,0,1,16,1,1
rflbd.com,0,1,1,3,0,0,0,0,0,0,0,1,1,8,0,1
greteldeblock.com,0,0,1,8,0,0,0,0,0,1,0,1,0,12,0,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,1,1,0,5,0,1
crg.co.uk,0,0,1,5,0,0,0,0,0,1,0,0,1,17,1,1
webbase-upgrade-activation.glitch.me,0,1,1,0,0,0,0,1,0,1,0,1,1,4,1,1
baradua.it,0,0,1,6,0,0,0,0,0,1,0,1,0,9,0,1
hbtengxun.com,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,1,1,1,1,1,4,1,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,1,1,0,4,0,1
cancellation-app-reverse.com,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1
d5wxk.csb.app,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1
nt42.obecdata.com,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1
kutt.it,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1
comp-wood.com,0,0,0,3,0,0,0,1,0,1,1,0,0,6,0,1
sqpkmsfamingd.com,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,1
804signs.com,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
choicefranchiseadvisors.com,0,0,1,3,0,0,0,0,0,1,1,1,1,6,0,1
5000rpgiveaway.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1
segurida338.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1
o2-billingauth4-update.com,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1
real.de.seller.bookings.siharkaboy.boyolali.go.id,0,0,1,1,0,0,0,0,0,0,0,0,1,5,1,1
group-18-sans.wikaba.com,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,1
hak7mrtmkmr66helwgevmqikri-adwhj77lcyoafdy-www-paypal-com.translate.goog,0,0,1,2,0,0,0,1,0,1,1,1,0,5,1,1
hindmovie.cc,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1
srffinance02.pagedemo.co,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1
miplab.net,0,0,0,2,0,0,0,0,0,1,0,1,1,5,0,1
201.182.212.21,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1
carnesrubencircunvalacion.com.mx,0,0,1,6,0,0,0,0,0,1,0,1,0,19,1,1
rubeeworks.com,0,0,1,7,0,0,0,0,0,1,0,1,0,10,0,1
my-tee-shirt.com,0,0,0,3,0,0,1,1,0,1,0,0,0,7,0,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,1,1,1,1,1,4,1,1
petebellas.com,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
swiftbids.co.uk,0,1,1,2,0,0,0,0,0,1,0,1,1,7,1,1
pl-weryfikacja.tel,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0,1
wallieget.com,0,0,0,3,0,0,1,0,0,1,1,1,0,11,0,1
live-site.hopto.me,0,0,0,0,0,0,0,1,1,1,1,1,0,4,1,1
betterbodynet.acemlnc.com,0,0,1,1,0,0,0,0,0,0,0,1,1,8,1,1
theumashow.com,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,1,1,1,1,0,4,0,1
dealerzone.greatnortherncabinetry.com,0,0,1,4,0,0,0,0,0,0,0,0,1,7,1,1
149.210.143.165,0,0,0,2,0,0,0,0,0,1,0,1,1,5,1,1
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,5,0,0,0,1,0,1,0,0,1,8,1,1
user-amaozn.info,0,0,0,2,0,0,0,1,0,1,0,1,0,5,0,1
ht.ly,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1
davisdavisco.org,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1
meritroyalbetgiris20.com,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
atoca.cl,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,1
dukhovnist.in.ua,0,0,0,2,0,0,0,0,0,0,1,1,1,5,1,1
cardservices.onlinerakutenstorecard.top,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1
blusyne.lt,0,0,1,9,0,0,0,0,0,1,1,1,0,13,0,1
confirmationpagefacebook.xyz,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0,1
